"","sessionId","start","label","type"
"273","bkjpaC6n/",29,"Clemens Fritz (SV Werder Bremen) wins a free kick in the defensive half.",8
"274","bkjpaC6n/",29,"Foul by Florian Dick (Kaiserslautern).",3
"275","bkjpaC6n/",31,"Corner,  Kaiserslautern. Conceded by Sokratis.",2
"276","bkjpaC6n/",32,"Attempt blocked. Markus Rosenberg (SV Werder Bremen) right footed shot from the centre of the box is blocked. Assisted by Lennart Thy.",1
"277","bkjpaC6n/",34,"Lennart Thy (SV Werder Bremen) wins a free kick in the attacking half.",8
"278","bkjpaC6n/",34,"Foul by Mathias Abel (Kaiserslautern).",3
"279","bkjpaC6n/",35,"Marko Marin (SV Werder Bremen) wins a free kick in the attacking half.",8
"280","bkjpaC6n/",35,"Foul by Christian Tiffert (Kaiserslautern).",3
"281","bkjpaC6n/",36,"Offside, SV Werder Bremen. Marko Marin tries a through ball, but Per Mertesacker is caught offside.",9
"282","bkjpaC6n/",37,"Attempt saved. Florian Dick (Kaiserslautern) right footed shot from outside the box is saved in the bottom left corner. Assisted by Christian Tiffert.",1
"283","bkjpaC6n/",38,"Foul by Clemens Fritz (SV Werder Bremen).",3
"284","bkjpaC6n/",38,"Thanos Petsos (Kaiserslautern) wins a free kick in the defensive half.",8
"285","bkjpaC6n/",39,"Lukas Schmitz (SV Werder Bremen) wins a free kick in the defensive half.",8
"286","bkjpaC6n/",39,"Offside, SV Werder Bremen. Philipp Bargfrede tries a through ball, but Lennart Thy is caught offside.",9
"287","bkjpaC6n/",39,"Foul by Olcay Sahan (Kaiserslautern).",3
"288","bkjpaC6n/",41,"Attempt missed. Clemens Fritz (SV Werder Bremen) right footed shot from outside the box is close, but misses to the left. Assisted by Marko Marin.",1
"289","bkjpaC6n/",41,"Foul by Lukas Schmitz (SV Werder Bremen).",3
"290","bkjpaC6n/",41,"Olcay Sahan (Kaiserslautern) wins a free kick on the right wing.",8
"291","bkjpaC6n/",43,"Corner,  SV Werder Bremen. Conceded by Pierre De Wit.",2
"292","bkjpaC6n/",45,"Marko Marin (SV Werder Bremen) wins a free kick in the attacking half.",8
"293","bkjpaC6n/",45,"Attempt missed. Aaron Hunt (SV Werder Bremen) left footed shot from outside the box is just a bit too high from a direct free kick.",1
"294","bkjpaC6n/",45,"Substitution, SV Werder Bremen. Mehmet Ekici replaces Philipp Bargfrede.",7
"295","bkjpaC6n/",45,"Foul by Rodnei (Kaiserslautern).",3
"296","bkjpaC6n/",45,"Substitution, Kaiserslautern. Itay Shechter replaces Richard Sukuta-Pasu.",7
"297","bkjpaC6n/",47,"Andreas Wolf (SV Werder Bremen) wins a free kick in the defensive half.",8
"298","bkjpaC6n/",47,"Foul by Christian Tiffert (Kaiserslautern).",3
"299","bkjpaC6n/",48,"Attempt blocked. Marko Marin (SV Werder Bremen) right footed shot from the right side of the box is blocked. Assisted by Markus Rosenberg.",1
"300","bkjpaC6n/",48,"Corner,  SV Werder Bremen. Conceded by Mathias Abel.",2
"301","bkjpaC6n/",49,"Attempt missed. Sokratis (SV Werder Bremen) header from very close range is too high. Assisted by Mehmet Ekici with a cross following a corner.",1
"302","bkjpaC6n/",49,"Offside, SV Werder Bremen. Lennart Thy tries a through ball, but Marko Marin is caught offside.",9
"303","bkjpaC6n/",50,"Offside, Kaiserslautern. Ivo Ilicevic tries a through ball, but Itay Shechter is caught offside.",9
"304","bkjpaC6n/",52,"Attempt saved. Itay Shechter (Kaiserslautern) header from the centre of the box is saved in the top centre of the goal. Assisted by Olcay Sahan with a cross.",1
"305","bkjpaC6n/",52,"Attempt missed. Ivo Ilicevic (Kaiserslautern) right footed shot from outside the box is high and wide to the right. Assisted by Olcay Sahan.",1
"306","bkjpaC6n/",53,"Foul by Per Mertesacker (SV Werder Bremen).",3
"307","bkjpaC6n/",53,"Itay Shechter (Kaiserslautern) wins a free kick on the left wing.",8
"308","bkjpaC6n/",54,"Offside, SV Werder Bremen. Markus Rosenberg tries a through ball, but Marko Marin is caught offside.",9
"309","bkjpaC6n/",55,"Mehmet Ekici (SV Werder Bremen) wins a free kick in the defensive half.",8
"310","bkjpaC6n/",55,"Foul by Christian Tiffert (Kaiserslautern).",3
"311","bkjpaC6n/",55,"Ivo Ilicevic (Kaiserslautern) hits the bar with a right footed shot from the centre of the box. Assisted by Florian Dick with a cross.",1
"312","bkjpaC6n/",55,"Corner,  Kaiserslautern. Conceded by Per Mertesacker.",2
"313","bkjpaC6n/",57,"Aaron Hunt (SV Werder Bremen) wins a free kick on the left wing.",8
"314","bkjpaC6n/",57,"Attempt blocked. Marko Marin (SV Werder Bremen) right footed shot from the left side of the box is blocked. Assisted by Lukas Schmitz.",1
"315","bkjpaC6n/",58,"Per Mertesacker (SV Werder Bremen) wins a free kick in the defensive half.",8
"316","bkjpaC6n/",58,"Foul by Itay Shechter (Kaiserslautern).",3
"317","bkjpaC6n/",59,"Substitution, SV Werder Bremen. Wesley replaces Marko Marin.",7
"318","bkjpaC6n/",60,"Goal!  SV Werder Bremen 1, Kaiserslautern 0. Markus Rosenberg (SV Werder Bremen) right footed shot from very close range to the bottom right corner.",1
"319","bkjpaC6n/",60,"Attempt saved. Lukas Schmitz (SV Werder Bremen) left footed shot from outside the box is saved in the bottom right corner. Assisted by Clemens Fritz.",1
"320","bkjpaC6n/",61,"Aaron Hunt (SV Werder Bremen) wins a free kick in the defensive half.",8
"321","bkjpaC6n/",61,"Foul by Itay Shechter (Kaiserslautern).",3
"322","bkjpaC6n/",63,"Markus Rosenberg (SV Werder Bremen) wins a free kick in the attacking half.",8
"323","bkjpaC6n/",63,"Foul by Christian Tiffert (Kaiserslautern).",3
"324","bkjpaC6n/",63,"Substitution, Kaiserslautern. Konstantinos Fortounis replaces Pierre De Wit.",7
"325","bkjpaC6n/",69,"Foul by Lukas Schmitz (SV Werder Bremen).",3
"326","bkjpaC6n/",69,"Christian Tiffert (Kaiserslautern) wins a free kick on the right wing.",8
"327","bkjpaC6n/",70,"Attempt blocked. Clemens Fritz (SV Werder Bremen) right footed shot from outside the box is blocked. Assisted by Aaron Hunt with a headed pass.",1
"328","bkjpaC6n/",70,"Attempt blocked. Aaron Hunt (SV Werder Bremen) left footed shot from outside the box is blocked.",1
"329","bkjpaC6n/",70,"Corner,  SV Werder Bremen. Conceded by Thanos Petsos.",2
"330","bkjpaC6n/",71,"Foul by Wesley (SV Werder Bremen).",3
"331","bkjpaC6n/",71,"Wesley (SV Werder Bremen) is shown the yellow card for a bad foul.",4
"332","bkjpaC6n/",71,"Florian Dick (Kaiserslautern) wins a free kick in the attacking half.",8
"333","bkjpaC6n/",72,"Corner,  Kaiserslautern. Conceded by Clemens Fritz.",2
"334","bkjpaC6n/",73,"Clemens Fritz (SV Werder Bremen) wins a free kick in the defensive half.",8
"335","bkjpaC6n/",73,"Attempt blocked. Olcay Sahan (Kaiserslautern) right footed shot from outside the box is blocked.",1
"336","bkjpaC6n/",73,"Foul by Florian Dick (Kaiserslautern).",3
"337","bkjpaC6n/",73,"Florian Dick (Kaiserslautern) is shown the yellow card for a bad foul.",4
"338","bkjpaC6n/",74,"Wesley (SV Werder Bremen) wins a free kick on the left wing.",8
"339","bkjpaC6n/",74,"Foul by Mathias Abel (Kaiserslautern).",3
"340","bkjpaC6n/",75,"Attempt blocked. Aaron Hunt (SV Werder Bremen) right footed shot from the centre of the box is blocked.",1
"341","bkjpaC6n/",75,"Foul by Sokratis (SV Werder Bremen).",3
"342","bkjpaC6n/",75,"Ivo Ilicevic (Kaiserslautern) wins a free kick on the left wing.",8
"343","bkjpaC6n/",76,"Offside, SV Werder Bremen. Aaron Hunt tries a through ball, but Lennart Thy is caught offside.",9
"344","bkjpaC6n/",76,"Attempt missed. Olcay Sahan (Kaiserslautern) right footed shot from outside the box misses to the left.",1
"345","bkjpaC6n/",77,"Aaron Hunt (SV Werder Bremen) wins a free kick on the right wing.",8
"346","bkjpaC6n/",77,"Attempt blocked. Aaron Hunt (SV Werder Bremen) left footed shot from long range on the right is blocked.",1
"347","bkjpaC6n/",77,"Foul by Rodnei (Kaiserslautern).",3
"348","bkjpaC6n/",78,"Corner,  SV Werder Bremen. Conceded by Mathias Abel.",2
"349","bkjpaC6n/",79,"Attempt blocked. Sokratis (SV Werder Bremen) header from very close range is blocked. Assisted by Mehmet Ekici with a cross.",1
"350","bkjpaC6n/",79,"Corner,  SV Werder Bremen. Conceded by Rodnei.",2
"351","bkjpaC6n/",79,"Attempt missed. Per Mertesacker (SV Werder Bremen) header from very close range misses to the left. Assisted by Mehmet Ekici with a cross following a corner.",1
"352","bkjpaC6n/",80,"Foul by Clemens Fritz (SV Werder Bremen).",3
"353","bkjpaC6n/",80,"Olcay Sahan (Kaiserslautern) wins a free kick in the defensive half.",8
"354","bkjpaC6n/",81,"Goal!  SV Werder Bremen 2, Kaiserslautern 0. Markus Rosenberg (SV Werder Bremen) header from very close range to the bottom right corner. Assisted by Wesley with a cross following a fast break.",1
"355","bkjpaC6n/",82,"Substitution, Kaiserslautern. Martin Amedick replaces Thanos Petsos.",7
"356","bkjpaC6n/",84,"Foul by Per Mertesacker (SV Werder Bremen).",3
"357","bkjpaC6n/",84,"Itay Shechter (Kaiserslautern) wins a free kick in the attacking half.",8
"358","bkjpaC6n/",87,"Offside, Kaiserslautern. Itay Shechter tries a through ball, but Ivo Ilicevic is caught offside.",9
"359","bkjpaC6n/",88,"Sokratis (SV Werder Bremen) wins a free kick in the defensive half.",8
"360","bkjpaC6n/",88,"Foul by Ivo Ilicevic (Kaiserslautern).",3
"361","bkjpaC6n/",89,"Markus Rosenberg (SV Werder Bremen) hits the right post with a right footed shot from the centre of the box. Assisted by Aaron Hunt following a fast break.",1
"362","bkjpaC6n/",89,"Foul by Sokratis (SV Werder Bremen).",3
"363","bkjpaC6n/",89,"Martin Amedick (Kaiserslautern) wins a free kick on the left wing.",8
"364","bkjpaC6n/",90,"Tim Wiese (SV Werder Bremen) wins a free kick in the defensive half.",8
"365","bkjpaC6n/",90,"Foul by Rodnei (Kaiserslautern).",3
"366","bkjpaC6n/",90,"Attempt blocked. Ivo Ilicevic (Kaiserslautern) right footed shot from the left side of the box is blocked. Assisted by Konstantinos Fortounis.",1
"367","bkjpaC6n/",90,"Corner,  Kaiserslautern. Conceded by Lukas Schmitz.",2
"368","bkjpaC6n/",90,"Attempt blocked. Olcay Sahan (Kaiserslautern) right footed shot from outside the box is blocked.",1
"369","bkjpaC6n/",90,"Attempt saved. Rodnei (Kaiserslautern) right footed shot from very close range is saved in the centre of the goal. Assisted by Martin Amedick with a headed pass.",1
"370","CzPV312a/",2,"Bruno Ecuele Manga (Lorient) wins a free kick in the defensive half.",8
"371","CzPV312a/",2,"Yann Jouffre (Lorient) wins a free kick on the right wing.",8
"372","CzPV312a/",2,"Foul by Blaise Matuidi (Paris Saint Germain).",3
"373","CzPV312a/",5,"Lucas Mareque (Lorient) wins a free kick on the left wing.",8
"374","CzPV312a/",5,"Foul by JAÂ©rAÂ©my Menez (Paris Saint Germain).",3
"375","CzPV312a/",8,"Attempt blocked. Julien Quercia (Lorient) right footed shot from outside the box is blocked. Assisted by Lucas Mareque.",1
"376","CzPV312a/",10,"Guillaume Hoarau (Paris Saint Germain) wins a free kick on the right wing.",8
"377","CzPV312a/",11,"Arnold Mvuemba (Lorient) wins a free kick in the defensive half.",8
"378","CzPV312a/",11,"Foul by JAÂ©rAÂ©my Menez (Paris Saint Germain).",3
"379","CzPV312a/",11,"Attempt missed. KAÂ©vin Monnet-Paquet (Lorient) left footed shot from the left side of the six yard box misses to the right. Assisted by Julien Quercia with a cross.",1
"380","CzPV312a/",11,"Attempt saved. Yann Jouffre (Lorient) right footed shot from the centre of the box is saved in the bottom right corner. Assisted by Julien Quercia.",1
"381","CzPV312a/",13,"KAÂ©vin Monnet-Paquet (Lorient) wins a free kick in the attacking half.",8
"382","CzPV312a/",13,"Foul by Milan Bisevac (Paris Saint Germain).",3
"383","CzPV312a/",15,"Foul by Arnold Mvuemba (Lorient).",3
"384","CzPV312a/",15,"ClAÂ©ment Chantome (Paris Saint Germain) wins a free kick in the attacking half.",8
"385","CzPV312a/",15,"Attempt missed. Kevin Gameiro (Paris Saint Germain) right footed shot from outside the box is close, but misses to the left. Assisted by Guillaume Hoarau with a headed pass.",1
"386","CzPV312a/",20,"Offside, Paris Saint Germain. Milan Bisevac tries a through ball, but NenAÂª is caught offside.",9
"387","CzPV312a/",22,"Lucas Mareque (Lorient) wins a free kick on the left wing.",8
"388","CzPV312a/",22,"Foul by Guillaume Hoarau (Paris Saint Germain).",3
"389","CzPV312a/",23,"Offside, Lorient. Yann Jouffre tries a through ball, but Julien Quercia is caught offside.",9
"390","CzPV312a/",23,"Jacques-Alaixys Romao (Lorient) wins a free kick in the defensive half.",8
"391","CzPV312a/",23,"Foul by JAÂ©rAÂ©my Menez (Paris Saint Germain).",3
"392","CzPV312a/",24,"Corner,  Lorient. Conceded by Mamadou Sakho.",2
"393","CzPV312a/",25,"Foul by Yann Jouffre (Lorient).",3
"394","CzPV312a/",25,"JAÂ©rAÂ©my Menez (Paris Saint Germain) wins a free kick in the defensive half.",8
"395","CzPV312a/",25,"Yann Jouffre (Lorient) is shown the yellow card for a bad foul.",4
"396","CzPV312a/",26,"Attempt missed. Kevin Gameiro (Paris Saint Germain) header from the centre of the box misses to the left. Assisted by Christophe Jallet with a cross.",1
"397","CzPV312a/",27,"Julien Quercia (Lorient) wins a free kick on the right wing.",8
"398","CzPV312a/",27,"Foul by Mamadou Sakho (Paris Saint Germain).",3
"399","CzPV312a/",28,"Goal!  Paris Saint Germain 0, Lorient 1. Julien Quercia (Lorient) right footed shot from the left side of the six yard box to the bottom left corner. Assisted by Yann Jouffre with a cross following a set piece situation.",1
"400","CzPV312a/",29,"Mathieu Coutadeur (Lorient) wins a free kick on the left wing.",8
"401","CzPV312a/",29,"Foul by Christophe Jallet (Paris Saint Germain).",3
"402","CzPV312a/",30,"Offside, Lorient. Mathieu Coutadeur tries a through ball, but Julien Quercia is caught offside.",9
"403","CzPV312a/",30,"Foul by Lucas Mareque (Lorient).",3
"404","CzPV312a/",30,"JAÂ©rAÂ©my Menez (Paris Saint Germain) wins a free kick in the attacking half.",8
"405","CzPV312a/",31,"Offside, Lorient. Lucas Mareque tries a through ball, but Julien Quercia is caught offside.",9
"406","CzPV312a/",33,"Offside, Paris Saint Germain. NenAÂª tries a through ball, but Kevin Gameiro is caught offside.",9
"407","CzPV312a/",35,"Yann Jouffre (Lorient) wins a free kick on the right wing.",8
"408","CzPV312a/",35,"Foul by ClAÂ©ment Chantome (Paris Saint Germain).",3
"409","CzPV312a/",35,"ClAÂ©ment Chantome (Paris Saint Germain) is shown the yellow card for a bad foul.",4
"410","CzPV312a/",36,"Corner,  Lorient. Conceded by Mamadou Sakho.",2
"411","CzPV312a/",37,"Attempt missed. NenAÂª (Paris Saint Germain) left footed shot from the left side of the box is just a bit too high. Assisted by Kevin Gameiro with a through ball.",1
"412","CzPV312a/",38,"Offside, Lorient. Mathieu Coutadeur tries a through ball, but Yann Jouffre is caught offside.",9
"413","CzPV312a/",39,"Corner,  Paris Saint Germain. Conceded by GrAÂ©gory Bourillon.",2
"414","CzPV312a/",42,"Corner,  Paris Saint Germain. Conceded by Bruno Ecuele Manga.",2
"415","CzPV312a/",43,"Attempt blocked. NenAÂª (Paris Saint Germain) left footed shot from outside the box is blocked. Assisted by Christophe Jallet.",1
"416","CzPV312a/",45,"Offside, Paris Saint Germain. NenAÂª tries a through ball, but Guillaume Hoarau is caught offside.",9
"417","CzPV312a/",45,"KAÂ©vin Monnet-Paquet (Lorient) wins a free kick on the right wing.",8
"418","CzPV312a/",45,"Foul by Siaka TiAÂ©nAÂ© (Paris Saint Germain).",3
"419","CzPV312a/",45,"Foul by Pedrinho (Lorient).",3
"420","CzPV312a/",45,"NenAÂª (Paris Saint Germain) wins a free kick on the left wing.",8
"421","CzPV312a/",45,"Attempt blocked. Mamadou Sakho (Paris Saint Germain) header from the centre of the box is blocked. Assisted by NenAÂª with a cross.",1
"422","CzPV312a/",46,"Attempt missed. NenAÂª (Paris Saint Germain) left footed shot from outside the box misses to the right. Assisted by Kevin Gameiro.",1
"423","CzPV312a/",47,"Jacques-Alaixys Romao (Lorient) wins a free kick in the defensive half.",8
"424","CzPV312a/",47,"Foul by JAÂ©rAÂ©my Menez (Paris Saint Germain).",3
"425","CzPV312a/",47,"Offside, Paris Saint Germain. Kevin Gameiro tries a through ball, but Guillaume Hoarau is caught offside.",9
"426","CzPV312a/",49,"Attempt missed. NenAÂª (Paris Saint Germain) left footed shot from outside the box is just a bit too high. Assisted by Blaise Matuidi.",1
"427","CzPV312a/",50,"Corner,  Paris Saint Germain. Conceded by Pedrinho.",2
"428","CzPV312a/",52,"Pedrinho (Lorient) wins a free kick on the right wing.",8
"429","CzPV312a/",52,"Foul by NenAÂª (Paris Saint Germain).",3
"430","CzPV312a/",53,"Corner,  Lorient. Conceded by Mamadou Sakho.",2
"431","CzPV312a/",53,"Attempt missed. Yann Jouffre (Lorient) left footed shot from outside the box misses to the left. Assisted by Arnold Mvuemba with a headed pass following a corner.",1
"432","CzPV312a/",56,"Substitution, Paris Saint Germain. Mathieu Bodmer replaces Guillaume Hoarau.",7
"433","CzPV312a/",56,"Jacques-Alaixys Romao (Lorient) wins a free kick in the defensive half.",8
"434","CzPV312a/",56,"Foul by Mathieu Bodmer (Paris Saint Germain).",3
"435","CzPV312a/",57,"Yann Jouffre (Lorient) wins a free kick on the right wing.",8
"436","CzPV312a/",57,"Foul by Siaka TiAÂ©nAÂ© (Paris Saint Germain).",3
"437","CzPV312a/",58,"Attempt saved. Bruno Ecuele Manga (Lorient) right footed shot from outside the box is saved in the bottom right corner.",1
"438","CzPV312a/",60,"Corner,  Lorient. Conceded by Siaka TiAÂ©nAÂ©.",2
"439","CzPV312a/",60,"Attempt blocked. Jacques-Alaixys Romao (Lorient) header from the centre of the box is blocked. Assisted by Yann Jouffre with a cross.",1
"440","CzPV312a/",60,"Corner,  Lorient. Conceded by ClAÂ©ment Chantome.",2
"441","CzPV312a/",62,"Attempt saved. NenAÂª (Paris Saint Germain) right footed shot from outside the box is saved in the centre of the goal. Assisted by Blaise Matuidi.",1
"442","CzPV312a/",63,"NenAÂª (Paris Saint Germain) wins a free kick in the attacking half.",8
"443","CzPV312a/",64,"Mathieu Coutadeur (Lorient) wins a free kick in the defensive half.",8
"444","CzPV312a/",64,"Foul by Blaise Matuidi (Paris Saint Germain).",3
"445","CzPV312a/",65,"Offside, Lorient. Yann Jouffre tries a through ball, but Julien Quercia is caught offside.",9
"446","CzPV312a/",66,"Foul by Lucas Mareque (Lorient).",3
"447","CzPV312a/",66,"Christophe Jallet (Paris Saint Germain) wins a free kick on the right wing.",8
"448","CzPV312a/",67,"Yann Jouffre (Lorient) wins a free kick on the left wing.",8
"449","CzPV312a/",67,"Foul by Christophe Jallet (Paris Saint Germain).",3
"450","CzPV312a/",69,"Mathieu Coutadeur (Lorient) wins a free kick in the attacking half.",8
"451","CzPV312a/",69,"Foul by Mamadou Sakho (Paris Saint Germain).",3
"452","CzPV312a/",70,"Substitution, Lorient. Jeremie Aliadiere replaces KAÂ©vin Monnet-Paquet.",7
"453","CzPV312a/",70,"Arnold Mvuemba (Lorient) hits the bar with a right footed shot from outside the box from a direct free kick.",1
